order_no,customer_id,product_name,quantity,
57637,29,Product985,54,
5853,11,Product985unknown,48,
78722,20,Product94,34,
55665,28,Product31,52,
78070,13,Product56,59,
8623,24,Product925,3,
30196,3,Product6,42,
91200,27,Product72,24,
84851,19,Product682,48,
58373,1,Product258,27,
5591,3,Product50unknown,58,
32883,17,Product887,38,
97948,14,string,6,
7199,6,Product17,22,
93414,18,Product953,25,
35841,8,Product360,4,
66091,7,Product871,56,
46723,26,Product552,32,
21124,16,Product37,38,
45230,12,Product539,31,
19838,29,Product369unknown,20,
92426,22,Product90,7,
59526,10,Product18,23,
54629,16,Product175,17,
82178,29,Product69,48,
85468,24,Product92,36,
6947,18,Product2,13,
12049,8,Product551,24,
47825,26,Product11,1,
61301,24,Product91,5,
84054,21,Product603unknown,51,
63731,9,Product92,0,
88239,15,Product603,39,
43319,26,Product887,16,
42576,21,Product27,22,
89739,23,Product77,42,
9641,12,Product46,56,
64611,10,Product91,8,
48187,13,Product56,27,
37297,29,Product84unknown,35,
33448,22,Product84,16,
54335,6,Product573,42,
17799,9,Product59,31,
50174,23,Product84,27,
92423,7,product2,55,
40392,17,Product59,54,
72390,8,Product552,31,
82492,5,product1,11,
3270,21,string,5,
34613,20,Product73unknown,30,
8513,27,Product12,57,
34260,14,Product69,8,
49504,6,Product33,37,
34077,11,Product40,14,
58592,5,Product20,58,
49529,6,Product27,40,
98619,24,Product83,14,
96356,23,Product41,49,
95218,6,Product801,43,
68283,24,Product105unknown,13,
7360,27,Product380,4,
77126,5,Product573,36,
49987,23,Product13,30,
16608,27,Product75,3,
41162,7,Product13,18,
5003,9,Product41,5,
30929,15,Product66,14,
60023,1,Product92,54,
18230,18,Product910,31,
53857,21,Product35unknown,1,
15088,29,Product871,32,
49157,8,Product20,49,
4016,16,Product67,26,
21531,12,Product27,50,
69240,26,Product18,9,
82260,26,Product50,9,
19253,21,Product86,12,
59471,23,Product676,56,
30070,4,Product94,3,
7850,13,Product826unknown,43,
72816,3,Product765,39,
26317,18,Product360,54,
11189,20,Product17,0,
75996,3,Product47,3,
31643,7,Product98,57,
69529,11,Product61,48,
88798,26,Product30,6,
16942,28,Product27unknown,22,
93035,20,Product345,4,
30838,7,Product765,30,
99133,3,Product56,9,
260,15,Product493,2,
74334,22,Product774,7,
84387,13,Product345,49,
39769,20,Product765,56,
16649,9,Product49,11,
55813,6,Product539,25,
58378,18,Product617unknown,15,
69681,24,Product2,38,
79623,12,Product910,14,
48314,20,Product985,4,
90033,24,Product75,25,
21933,15,Product85,45,
89655,23,Product12,5,
80248,18,Product31,16,
57898,1,Product617,46,
60183,14,Product89unknown,26,
41308,29,Product37,2,
25329,8,Product37,32,
75343,28,Product36,41,
42711,23,Product9,47,
10126,17,Product61,34,
12841,10,Product49,0,
97968,19,Product159,4,
4031,6,Product10,26,
58459,28,Product43unknown,13,
72395,12,Product9,3,
30649,1,Product258,41,
97579,24,Product13,27,
35479,4,Product35,22,
69304,24,Product51,41,
56585,14,Product51,10,
10773,10,Product258,49,
53980,8,Product840,24,
35362,14,Product84,56,
51797,21,Product49unknown,17,
81117,3,Product73,7,
12383,29,Product812,55,
90924,7,Product121,7,
65429,14,Product428,44,
42123,7,Product8,53,
87733,11,Product676,6,
85629,23,Product72,27,
18704,26,string,28,
24572,14,Product84unknown,41,
20235,8,Product18,16,
82804,4,Product369,58,
43210,21,Product539,32,
29805,1,Product0,11,
80601,11,string,35,
70743,18,Product36,41,
45685,27,Product90,36,
23628,24,Product70,33,
3031,6,Product9,14,
83369,29,Product6,5,
30513,11,Product380,45,
90715,10,Product682,1,
67422,2,Product296,3,
90363,21,Product27,8,
81861,9,Product37,35,
5385,5,Product27unknown,30,
38601,10,Product121,16,
82238,14,Product94,3,
83894,13,Product27,8,
28043,25,Product50,33,
68945,13,Product24,20,
71425,26,Product75,52,
61446,22,Product6,6,
73292,15,Product819unknown,38,
94543,1,Product91,44,
39076,1,Product67,25,
45964,28,Product617,15,
33157,9,Product69,12,
77021,26,Product59,17,
1326,6,Product94,38,
56350,21,Product84,41,
39277,13,Product41,57,
5948,18,Product61,18,
84850,17,Product871unknown,57,
1122,28,Product682,3,
19223,3,Product56,2,
13022,13,Product682,18,
45163,8,Product56,21,
29885,29,Product9,40,
17181,21,Product552,12,
59835,16,Product10,22,
1861,15,stringunknown,38,
2728,29,Product83,12,
68814,28,Product871,10,
54640,12,Product291,18,
25194,29,Product724,48,
85824,18,Product380,34,
4725,14,Product84,46,
67901,27,Product864,22,
48459,22,Product58,39,
48662,29,Product801unknown,43,
9031,20,Product24,21,
34554,9,Product379,24,
61305,2,Product98,13,
42187,24,Product86,54,
51133,1,Product12,42,
59864,28,Product9,8,
22003,25,Product96,16,
92923,4,Product79,52,
16840,29,Product0unknown,4,
55765,29,Product801,44,
88739,4,Product17,19,
37813,8,Product26,24,
33677,25,Product410,13,
31070,24,Product984,35,
49764,9,product2,1,
97560,16,Product91,50,
52867,15,Product94,54,
19881,26,Product345unknown,53,
99189,22,Product1,30,
77447,25,Product30,56,
54224,13,Product74,28,
90389,6,Product188,32,
85707,21,Product61,38,
19471,5,Product55,47,
63756,26,Product428,52,
6598,3,Product96,17,
17402,18,Product637,46,
40813,13,Product35unknown,49,
53719,6,Product643,51,
66820,8,Product37,32,
23543,24,Product27,0,
62013,13,Product83,38,
71338,23,Product47,28,
49390,20,Product90,2,
37418,1,Product29,35,
40250,10,Product27,28,
18885,2,Product66,51,
87332,11,Product59unknown,54,
32652,22,Product8,24,
79215,11,Product33,7,
93948,13,Product55,52,
13320,23,Product67,9,
66121,26,Product291,0,
55414,22,Product27,49,
85341,17,Product36,57,
74866,26,string,4,
25856,6,Product10unknown,14,
68136,19,Product539,37,
25036,28,Product121,26,
19913,26,Product17,47,
21000,15,Product637,7,
42119,6,Product59,54,
26824,4,Product13,8,
3583,24,Product69,43,
18302,27,Product49,41,
35896,12,Product12,34,
77780,14,Product36unknown,3,
97146,10,Product92,31,
88653,19,Product94,46,
458,29,Product27,25,
76598,19,Product175,7,
29236,11,Product36,25,
29857,26,Product21,52,
60053,1,Product258,31,
5003,17,Product89,39,
21094,13,Product801unknown,32,
50856,10,Product801,8,
88916,19,Product840,15,
17667,26,Product98,2,
7121,28,Product92,0,
95104,17,Product32,44,
92117,15,Product51,15,
81050,6,Product92,45,
35836,2,Product31,30,
74623,29,Product55unknown,55,
47783,22,Product79,40,
46984,7,Product953,29,
56650,12,Product428,0,
94495,23,Product85,28,
65721,24,Product724,15,
44685,12,Product369,10,
28044,5,Product49,32,
83902,6,Product98,1,
63642,23,Product47,31,
59647,21,product1,25,
64462,12,Product871,3,
24000,5,Product0,45,
73165,25,Product85,31,
16232,13,Product84,48,
52237,6,Product428,0,
48312,9,Product774,27,
72340,18,Product41,2,
58443,27,Product40unknown,44,
44426,27,Product85,21,
96153,17,Product840,42,
45045,14,Product910,58,
44757,2,Product985,46,
54344,1,Product871,48,
26592,8,Product267,34,
18603,21,Product44,12,
36202,28,Product84,31,
96781,2,Product44,10,
5367,23,Product84unknown,44,
12072,29,Product40,3,
44798,8,Product43,54,
74688,25,Product637,9,
54670,5,Product267,10,
90854,11,Product89,18,
82634,19,Product37,22,
15606,13,Product27,33,
82942,15,product1,41,
46091,27,Product840,51,
63514,19,Product61unknown,24,
91276,18,Product551,29,
81863,3,Product676,32,
47938,13,Product573,45,
59939,14,Product121,31,
35425,16,Product47,30,
25395,12,Product498,53,
4912,3,Product36,41,
23136,13,Product74,7,
30272,6,Product41,26,
5920,17,Product9unknown,42,
31104,27,Product92,56,
53549,22,Product985,10,
62882,15,Product0,21,
51858,1,Product91,52,
827,18,Product90,18,
7177,15,Product75,31,
88406,16,Product31,32,
52561,4,Product67,43,
54165,15,Product56,36,
63811,11,Product676unknown,6,
66080,12,Product227,54,
63816,27,Product72,7,
38403,9,Product801,56,
26841,28,Product29,41,
24755,27,Product953,19,
21721,13,Product27,29,
11918,11,Product68,5,
86007,18,Product32,14,
93528,2,Product43,2,
2778,8,Product864unknown,48,
71215,14,Product24,31,
33234,12,Product91,37,
71053,11,Product175,22,
25169,22,Product617,31,
91244,20,Product2,50,
70242,26,Product40,1,
95312,24,Product67,17,
91127,1,Product61,17,
30847,10,Product92,10,
54700,6,Product11unknown,45,
95533,25,Product59,4,
98188,3,Product74,27,
2332,15,Product13,58,
5854,17,Product819,2,
51603,13,Product31,50,
56779,20,Product910,40,
68981,22,Product94,10,
37879,17,Product29,18,
86650,14,Product826,12,
36705,19,Product77unknown,40,
25316,22,Product24,14,
19605,5,Product24,44,
82772,9,Product67,46,
26399,20,Product55,49,
7500,7,Product92,42,
38903,19,Product69,54,
14437,22,Product8,7,
3211,19,Product58,50,
83376,25,Product89,7,
83810,3,Product26unknown,0,
60955,3,Product59,20,
50798,4,Product8,32,
64127,16,Product37,44,
64633,20,Product765,37,
61118,17,Product39,9,
16547,2,Product84,4,
44137,17,Product83,52,
27076,21,Product258,33,
81976,19,Product258unknown,27,
97922,4,string,6,
79163,12,Product69,18,
20314,21,Product887,14,
12772,12,Product26,56,
44216,20,Product925,11,
56570,20,Product32,34,
4286,10,Product360,45,
43959,22,Product84,3,
3974,5,Product55unknown,14,
89278,20,string,2,
50763,9,Product55,35,
5085,25,Product91,35,
89611,28,Product29,16,
744,18,Product44,26,
92485,21,Product44,11,
4539,13,Product94,41,
32739,19,Product41,30,
69109,3,Product159,8,
96978,1,Product84unknown,45,
40432,20,Product61,19,
35206,13,Product895,1,
98608,24,Product96,39,
85342,14,Product94,20,
42084,17,Product765,7,
37814,11,Product51,4,
68363,17,Product98,50,
75115,12,Product21,13,
36256,23,Product11,4,
72437,12,Product40unknown,18,
91050,4,Product92,59,
68001,14,Product94,44,
13007,27,Product30,32,
32299,25,Product50,27,
63376,2,Product85,23,
24474,29,Product68,28,
47478,13,Product676,39,
66829,23,Product603unknown,51,
76464,17,Product47,22,
8664,21,Product44,55,
66125,10,Product267,35,
59969,2,Product58,16,
66612,10,Product46,21,
58667,10,Product159,45,
42943,7,Product682,47,
92248,8,Product74,2,
84676,9,Product59,49,
14887,12,Product985unknown,22,
44545,25,Product61,27,
67390,1,Product91,49,
89080,6,Product97,0,
21488,21,Product887,21,
13887,13,Product58,52,
50974,5,Product56,20,
61796,25,Product6,40,
22782,11,Product617,41,
78557,27,Product90unknown,24,
80530,25,Product6,41,
48907,7,Product94,32,
48708,6,Product47,20,
29763,10,Product8,20,
30998,21,Product121,7,
59862,9,Product910,41,
35373,12,Product617,13,
64251,27,Product380,56,
18331,13,Product819,13,
48372,12,Product92unknown,31,
68689,26,Product895,23,
19903,22,Product35,6,
78384,17,Product603,7,
74778,20,Product380,44,
34451,11,Product92,15,
85092,7,Product24,35,
36241,5,Product21,34,
45700,26,Product75,43,
98318,3,Product46,29,
49351,21,Product92unknown,38,
67571,22,Product985,27,
93816,8,Product12,37,
4192,2,Product89,28,
57533,16,Product37,27,
751,29,Product58,3,
71037,29,Product45,49,
77294,3,Product2,40,
46150,6,Product701,58,
86786,21,Product864,37,
59249,26,Product58unknown,59,
42538,9,Product36,17,
12801,29,Product984,52,
28176,7,Product24,51,
61063,8,Product97,40,
51790,7,Product91,33,
35674,24,Product826,45,
65114,17,Product864,45,
60815,22,product1,1,
31115,21,Product551unknown,1,
36769,3,product3,30,
37588,25,Product56,32,
31836,10,Product9,55,
27824,6,Product85,26,
5041,4,Product89,59,
30677,25,Product812,25,
37784,20,Product410,4,
55601,15,Product267,42,
8618,27,Product31,56,
17961,9,Product58unknown,5,
13664,13,Product840,27,
97967,19,Product701,28,
1524,8,Product91,1,
2685,18,Product30,30,
74512,7,Product37,9,
43992,19,string,58,
38049,3,Product58,39,
9203,4,Product910,8,
15385,7,Product925unknown,30,
23302,3,Product67,13,
25208,3,Product539,47,
96844,5,Product369,50,
26808,12,Product27,59,
64428,12,Product40,11,
69053,27,Product925,26,
53008,22,Product97,31,
50819,26,Product56,46,
31092,6,Product94,19,
94926,18,Product24unknown,56,
61958,13,Product74,28,
22128,5,Product617,13,
14619,6,Product27,39,
63127,16,Product85,24,
60466,24,Product35,0,
51613,15,Product24,24,
11004,26,Product49,53,
35142,1,Product573,56,
81546,18,Product291,49,
52279,20,Product59unknown,15,
12350,24,Product77,50,
34542,10,Product5,15,
23209,1,Product17,12,
11838,3,Product61,45,
41413,11,Product258,32,
3020,27,Product539,29,
31114,15,Product50,41,
41334,23,Product91,14,
8739,17,Product51,57,
44846,23,Product92unknown,48,
33193,11,Product895,2,
22128,25,Product51,56,
3458,17,Product603,2,
29125,7,Product89,46,
49416,15,Product895,46,
34058,16,string,34,
22586,10,Product227,10,
18834,27,Product2,9,
37296,24,product1unknown,51,
39244,20,Product5,12,
91027,18,Product682,43,
38007,11,Product13,36,
21623,21,Product5,18,
1087,1,Product69,49,
31954,27,Product77,12,
60322,3,Product871,7,
74247,3,Product105,18,
29724,18,Product12,29,
44173,22,Product36unknown,17,
63141,18,Product871,46,
87333,29,Product121,44,
97780,8,Product47,5,
78426,8,Product97,13,
93000,18,Product121,42,
91440,23,Product27,58,
58208,25,Product296,0,
26411,7,Product43,33,
13570,7,Product70,7,
38309,10,Product83unknown,39,
16758,11,Product637,58,
83067,25,Product9,28,
68287,14,Product30,59,
61164,27,Product43,48,
68866,15,Product75,7,
61485,24,Product58,47,
45683,14,Product345,19,
58442,1,Product393,37,
9689,5,Product39,32,
48510,6,Product70unknown,55,
80050,25,Product58,13,
57855,22,Product984,13,
37573,2,Product68,41,
10969,22,Product73,32,
48444,12,Product637,30,
94721,17,Product26,22,
98447,6,Product498,8,
80155,8,Product96,11,
59318,13,Product72unknown,14,
31286,28,Product603,52,
15965,20,Product682,1,
83020,10,Product369,19,
99582,17,Product91,41,
25429,29,string,24,
19811,16,Product887,38,
14216,18,Product84,38,
94341,24,Product92,31,
44577,24,Product41,19,
55198,26,Product67unknown,9,
49922,15,Product94,27,
29566,11,Product676,20,
86966,11,Product91,47,
3040,1,Product36,32,
76809,4,Product94,24,
14919,29,Product51,4,
50955,9,Product345,34,
57479,4,Product379,17,
16278,3,Product29,20,
43917,4,Product20unknown,53,
11746,25,Product175,4,
93062,21,Product47,31,
99721,15,Product98,20,
96470,2,Product121,43,
28608,28,Product74,5,
37072,2,Product26,52,
10407,3,Product69,43,
71733,7,Product61,20,
72404,7,Product3,48,
87841,15,Product91unknown,43,
11536,11,Product85,36,
63612,28,Product17,4,
52386,7,Product61,58,
9875,3,Product840,11,
27064,17,Product20,51,
52019,14,Product94,46,
70905,3,Product552,15,
24221,5,Product539unknown,15,
5098,9,Product89,8,
23978,14,Product67,10,
80934,14,Product871,16,
70737,2,Product83,25,
51291,21,Product94,4,
12959,8,Product360,30,
44694,3,Product493,6,
67413,6,Product90,32,
42747,28,Product159,54,
33338,1,Product12unknown,40,
53008,2,Product43,3,
78674,7,Product27,48,
29039,2,Product72,23,
75594,26,Product6,45,
37449,13,Product953,31,
94930,17,Product74,40,
83491,15,Product11,39,
65869,19,Product105,58,
11392,8,Product30unknown,53,
58454,3,Product539,44,
1580,23,Product864,17,
32419,21,Product43,8,
56349,20,Product175,45,
18244,4,Product70,34,
12961,24,string,48,
22735,12,Product29,8,
51004,9,Product24,46,
23253,6,Product91,3,
34852,10,Product94unknown,26,
55934,27,Product360,17,
5774,26,Product551,8,
16,27,Product91,20,
86317,19,Product267,14,
22355,26,Product75,23,
58684,2,Product864,0,
50667,18,Product56,46,
94467,12,Product985,10,
4707,15,Product701unknown,29,
40322,21,Product27,0,
91696,15,Product18,34,
17171,29,Product97,2,
30852,5,Product159,50,
23912,6,Product296,5,
22582,15,Product895,19,
51440,28,Product94,25,
25483,3,Product258unknown,52,
86026,1,Product493,35,
91498,25,Product67,21,
74798,28,Product56,16,
83720,24,Product573,12,
50469,29,Product98,53,
43916,25,Product77,49,
31756,27,Product551,26,
56317,28,Product360,55,
51350,8,Product31,57,
6064,12,Product79unknown,34,
76317,8,Product41,44,
13871,1,Product393,45,
26045,17,Product12,8,
79429,17,Product36,40,
21779,18,Product67,15,
76903,4,Product66,20,
56746,10,Product765,10,
13753,11,Product94,12,
33254,21,Product44,17,
56180,6,Product379unknown,20,
54850,25,Product70,44,
56480,18,Product44,29,
84325,26,Product953,18,
85387,12,Product11,42,
77892,11,Product21,43,
21845,16,Product58,28,
63975,12,Product9,34,
25254,9,Product67unknown,22,
73202,15,Product90,3,
25375,15,Product85,30,
23396,28,Product36,23,
42417,26,Product13,23,
39616,11,Product617,36,
99588,13,Product267,7,
34693,24,Product92,19,
53242,2,Product985,3,
82914,2,Product8,15,
8723,18,Product682unknown,41,
69953,21,Product925,16,
12564,15,Product360,52,
13109,18,Product291,56,
11366,22,Product36,50,
13624,18,product1,40,
30628,20,string,5,
85178,28,Product8,49,
70404,7,Product21,22,
38587,7,Product66,11,
29333,13,Product493unknown,41,
44151,22,Product603,32,
83083,4,Product227,54,
20714,12,Product90,3,
53127,23,Product27,13,
59244,13,Product66,40,
24462,12,Product97,24,
57898,29,Product83,6,
47252,3,Product94,3,
97108,12,Product9,37,
5980,28,Product98unknown,4,
35181,28,Product29,33,
50789,8,Product428,6,
84734,16,Product393,46,
12480,21,Product43,14,
17707,14,Product97,56,
50889,2,Product32,54,
32072,10,Product887,20,
69497,20,Product11,15,
88191,14,Product864,53,
23854,21,Product17unknown,26,
72522,18,Product59,37,
47728,9,Product8,27,
37040,1,Product765,33,
31940,17,Product61,12,
9006,24,Product18,55,
62497,9,Product296,59,
934,22,Product552,41,
68975,4,Product26,16,
44502,1,Product345,11,
60449,12,stringunknown,18,
88052,20,Product13,7,
97683,18,Product92,33,
80538,17,Product0,56,
36911,12,Product41,56,
28184,12,Product94,38,
82893,16,Product66,2,
60569,2,Product26,53,
27772,15,Product12,41,
18231,17,Product5,13,
61536,22,Product267unknown,47,
78752,3,Product2,9,
96215,2,Product812,8,
6526,27,Product58,24,
59896,7,string,1,
81995,4,Product61,24,
58360,20,Product2,8,
55466,21,Product188,9,
19128,11,Product90,31,
12768,12,Product26,19,
86611,27,Product97unknown,38,
89348,2,Product43,14,
72972,10,Product1,48,
94822,29,Product11,14,
81795,9,Product94,45,
31370,20,Product55,23,
84000,9,Product9,4,
20250,3,Product29,14,
5382,6,Product31,25,
42710,2,Product801unknown,52,
62343,14,Product91,13,
90565,13,Product393,21,
83435,5,Product49,20,
38350,6,Product539,37,
10090,9,string,25,
46162,1,Product58,12,
10859,3,Product32,28,
95763,1,Product67,36,
95536,21,Product58,32,
64356,2,Product90unknown,26,
52248,24,Product89,40,
29447,21,Product910,12,
28076,27,Product267,36,
31775,24,Product812,17,
21717,26,string,25,
75068,9,Product5,58,
5073,26,Product13,10,
56386,2,Product33,33,
42019,27,Product812,37,
78505,14,Product26unknown,32,
98822,19,Product724,5,
36461,28,Product58,31,
59170,12,Product28,33,
88436,23,Product44,36,
41774,5,Product871,8,
15884,5,Product67,23,
55233,14,Product819,43,
36598,2,product1unknown,47,
86009,7,Product159,17,
80482,4,Product28,9,
65729,10,Product91,17,
28396,10,Product188,31,
94346,17,Product97,47,
43071,5,Product637,21,
64262,23,Product69,43,
46100,24,Product36,18,
12675,23,Product61,19,
16403,2,Product812unknown,33,
38812,17,Product98,34,
